record_type,cohort,validation,outcome_metric,outcome_formulation,model,base_model,candidate_model,comparison,metric,estimate,ci_lower,ci_upper,bootstrap_se,n_persons,n_train_min,n_train_max,temporal_cutoff,bootstrap_success,bootstrap_attempts,notes
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,calibration_slope,0.9792176405486916,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,RMSE,0.8731236402859778,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,MAE,0.6366211994979247,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,predictive_R2,0.2276171867417118,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,mean_log_predictive_density,-1.2838764007343386,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,calibration_intercept,0.0015719652801676,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B4,,,,calibration_slope,0.9785010912954338,,,,1956,1760,1761,,,,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B1,B1_minus_B0,RMSE,0.016813956414745,0.0059524585814388,0.0270332929262808,0.0052906566392032,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B1,B1_minus_B0,MAE,0.0097306687983047,0.0022533705103315,0.0167871000105321,0.0039122093549371,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B1,B1_minus_B0,predictive_R2,0.0294871215973808,0.0108111634647294,0.0468544291567623,0.0091904018136429,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.0195842878302887,0.0071241499346629,0.0314340632220081,0.0061029452525542,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B2,B2_minus_B0,RMSE,0.0007520268890778,-0.0015154125124429,0.0031687465877972,0.0011941830075392,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B2,B2_minus_B0,MAE,8.299711162951251e-05,-0.0017721263313809,0.0018587887167098,0.0009373591459787,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B2,B2_minus_B0,predictive_R2,0.0013310893519303,-0.0027187100734482,0.0055895257352796,0.0021138999939503,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B2,B2_minus_B0,mean_log_predictive_density,0.0008538589591748,-0.0018446109768745,0.0036405142754869,0.001386024612861,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B3,B3_minus_B0,RMSE,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B3,B3_minus_B0,MAE,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B3,B3_minus_B0,predictive_R2,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B3,B4,B4_minus_B3,RMSE,0.0007520268890778,-0.0017630439167755,0.0033084754526778,0.0012548612281012,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B3,B4,B4_minus_B3,MAE,8.299711162951251e-05,-0.0017195922782767,0.0020873660075449,0.0009411762731348,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B3,B4,B4_minus_B3,predictive_R2,0.0013310893519303,-0.0031588090994476,0.0057341027147326,0.0022233704294976,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,ancova_level,,B3,B4,B4_minus_B3,mean_log_predictive_density,0.0008538589591748,-0.0020277761810271,0.0038326317116278,0.0014530827592142,1956,1760,1761,,500.0,500.0,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,RMSE,0.9982837662018832,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,MAE,0.703478980154025,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,predictive_R2,0.0099959616551744,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,mean_log_predictive_density,-1.4248924759445654,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,calibration_intercept,0.0198153057381589,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B0,,,,calibration_slope,0.7608096980025251,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,RMSE,0.9987424659478236,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,MAE,0.7034376280210856,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,predictive_R2,0.0090859620209466,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,mean_log_predictive_density,-1.4252725287988104,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,calibration_intercept,0.0234868429010826,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B1,,,,calibration_slope,0.7378756802823639,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,RMSE,0.998634847266922,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,MAE,0.7038578243943521,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,predictive_R2,0.0092995007855241,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,mean_log_predictive_density,-1.425179195070133,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,calibration_intercept,0.0240776508776525,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B2,,,,calibration_slope,0.7414604412326156,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,RMSE,0.9119415949096168,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,MAE,0.6996165898717995,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,predictive_R2,0.173842217355201,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,mean_log_predictive_density,-1.3272970955836414,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,calibration_intercept,-0.022837624279796,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B3,,,,calibration_slope,0.7984528783311007,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,RMSE,0.915010498908024,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,MAE,0.6997636285722428,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,predictive_R2,0.1682724197894348,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,mean_log_predictive_density,-1.3304436422692267,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,calibration_intercept,-0.0143739758572975,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,change,B4,,,,calibration_slope,0.7819513788376843,,,,587,1369,1369,2020-04-28,,,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B1,B1_minus_B0,RMSE,-0.0004586997459402,-0.0011599585543079,0.0002401316264741,0.0003688409746389,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B1,B1_minus_B0,MAE,4.135213293943174e-05,-0.0004926874704513,0.0005523548695047,0.0002790082094103,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B1,B1_minus_B0,predictive_R2,-0.0009099996342277,-0.0023064762747436,0.0005036934424799,0.0007270699198107,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B1,B1_minus_B0,mean_log_predictive_density,-0.000380052854245,-0.0010194754571498,0.0001960697226107,0.000315223230192,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B2,B2_minus_B0,RMSE,-0.0003510810650385,-0.0012677413271543,0.0005060623045287,0.0004615018018973,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B2,B2_minus_B0,MAE,-0.000378844240327,-0.0012462408682013,0.0004130558714155,0.0004377424199523,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B2,B2_minus_B0,predictive_R2,-0.0006964608696503,-0.0025756808047977,0.0010179688584033,0.0009224592373071,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B2,B2_minus_B0,mean_log_predictive_density,-0.0002867191255673,-0.0010772034498489,0.0004337150643715,0.0003857267113925,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B3,B3_minus_B0,RMSE,0.0863421712922666,0.0247708404111606,0.1529736459740352,0.032086857613917,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B3,B3_minus_B0,MAE,0.0038623902822254,-0.0315590917373714,0.0438176082350236,0.0203535628440987,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B3,B3_minus_B0,predictive_R2,0.1638462557000265,0.0521714687621211,0.2696647215872226,0.0537444176682113,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0975953803609239,0.0455279066205008,0.1556749437091408,0.0275226987587254,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B3,B4,B4_minus_B3,RMSE,-0.0030689039984074,-0.0093540127031198,0.002737357163931,0.0029976236577308,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B3,B4,B4_minus_B3,MAE,-0.0001470387004433,-0.0046352813858992,0.0050296302496795,0.0025109517564164,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B3,B4,B4_minus_B3,predictive_R2,-0.0055697975657661,-0.0171415126249573,0.0049134998513922,0.005576281391867,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,change,,B3,B4,B4_minus_B3,mean_log_predictive_density,-0.0031465466855853,-0.0100093373721503,0.0029559473129594,0.0032276807892543,587,1369,1369,2020-04-28,500.0,500.0,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,RMSE,0.9119415949096163,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,MAE,0.699616589871799,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,predictive_R2,0.3123216177672464,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,mean_log_predictive_density,-1.3272970955836407,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,calibration_intercept,-0.1379656992022709,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B0,,,,calibration_slope,1.2161640284526445,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,RMSE,0.911751453814335,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,MAE,0.701811608327722,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,predictive_R2,0.3126083516768146,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,mean_log_predictive_density,-1.3265618336534697,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,calibration_intercept,-0.1266597400882732,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B1,,,,calibration_slope,1.106505077755987,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,RMSE,0.9150104989080242,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,MAE,0.6997636285722428,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,predictive_R2,0.3076854218009884,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,mean_log_predictive_density,-1.330443642269227,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,calibration_intercept,-0.1263283004069902,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B2,,,,calibration_slope,1.203150212877193,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,RMSE,0.9119415949096163,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,MAE,0.699616589871799,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,predictive_R2,0.3123216177672464,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,mean_log_predictive_density,-1.3272970955836407,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,calibration_intercept,-0.1379656992022709,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B3,,,,calibration_slope,1.2161640284526445,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,RMSE,0.9150104989080242,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,MAE,0.6997636285722428,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,predictive_R2,0.3076854218009884,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,mean_log_predictive_density,-1.330443642269227,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,calibration_intercept,-0.1263283004069902,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,acute,ancova_level,B4,,,,calibration_slope,1.203150212877193,,,,587,1369,1369,2020-04-28,,,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B1,B1_minus_B0,RMSE,0.0001901410952814,-0.0179256537992411,0.0195348501541514,0.009823712323178,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B1,B1_minus_B0,MAE,-0.002195018455923,-0.0188192380037537,0.0121647252782598,0.0078816761871077,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B1,B1_minus_B0,predictive_R2,0.0002867339095682,-0.0269522353217966,0.02844824387188,0.0147027708334092,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.0007352619301712,-0.0208145849660547,0.0215546905211061,0.0108948347680278,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B2,B2_minus_B0,RMSE,-0.0030689039984077,-0.0092556515469346,0.0023854733593067,0.002891937192651,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B2,B2_minus_B0,MAE,-0.0001470387004438,-0.0051009811071038,0.0046214982439388,0.0024682874828742,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B2,B2_minus_B0,predictive_R2,-0.0046361959662579,-0.0130752796471919,0.0037076910016702,0.0043437919044113,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B2,B2_minus_B0,mean_log_predictive_density,-0.0031465466855862,-0.0094210596364865,0.0025619994379807,0.0031042310098978,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B3,B3_minus_B0,RMSE,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B3,B3_minus_B0,MAE,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B3,B3_minus_B0,predictive_R2,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B3,B4,B4_minus_B3,RMSE,-0.0030689039984077,-0.0081888821388815,0.002515024127545,0.0029123896127425,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B3,B4,B4_minus_B3,MAE,-0.0001470387004438,-0.0052940728448389,0.0045822323841373,0.00253976986714,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B3,B4,B4_minus_B3,predictive_R2,-0.0046361959662579,-0.0126242226035886,0.0038028608057411,0.0044030238514404,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,acute,ancova_level,,B3,B4,B4_minus_B3,mean_log_predictive_density,-0.0031465466855862,-0.0085365891302704,0.0027149217669708,0.0030855740655964,587,1369,1369,2020-04-28,500.0,500.0,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,RMSE,0.9722937842458867,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,MAE,0.6709504876184689,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,predictive_R2,-0.0214507525776823,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,mean_log_predictive_density,-1.3986341319544124,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,calibration_intercept,-0.1045146806556891,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B0,,,,calibration_slope,0.6424096210737893,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,RMSE,0.9717881051542616,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,MAE,0.6706513856492118,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,predictive_R2,-0.0203885387133007,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,mean_log_predictive_density,-1.398199649625368,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,calibration_intercept,-0.1100634962082559,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B1,,,,calibration_slope,0.6867283025728442,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,RMSE,1.0107726418688896,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,MAE,0.7121318099792134,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,predictive_R2,-0.1038990792582998,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,mean_log_predictive_density,-1.430128921282254,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,calibration_intercept,-0.0253988128486636,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B2,,,,calibration_slope,0.026471286367291,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,RMSE,0.8690412188158841,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,MAE,0.6743970335811731,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,predictive_R2,0.1839755616222373,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,mean_log_predictive_density,-1.2786031452049396,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,calibration_intercept,-0.1627801179825674,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B3,,,,calibration_slope,0.7908810847648305,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,RMSE,0.8790285976508685,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,MAE,0.6808152271570795,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,predictive_R2,0.1651116083665261,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,mean_log_predictive_density,-1.290472968968428,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,calibration_intercept,-0.1633825017475188,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,change,B4,,,,calibration_slope,0.7764676783814406,,,,587,1369,1369,2020-04-28,,,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B1,B1_minus_B0,RMSE,0.0005056790916253,0.0001729353357464,0.000818403081315,0.0001617660850361,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B1,B1_minus_B0,MAE,0.000299101969257,2.3981600290473596e-05,0.0005834018863756,0.0001372319300512,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B1,B1_minus_B0,predictive_R2,0.0010622138643816,0.0003604979449999,0.001726997260915,0.0003371718771598,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.0004344823290445,0.0001505784594191,0.0007292250048284,0.000145615830886,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B2,B2_minus_B0,RMSE,-0.0384788576230027,-0.0639004629315681,-0.0092781913338004,0.0140045478123342,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B2,B2_minus_B0,MAE,-0.0411813223607445,-0.0591512774330468,-0.0214128818348401,0.0096884109986404,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B2,B2_minus_B0,predictive_R2,-0.0824483266806175,-0.1421742097541006,-0.0193416632165229,0.0308578931530635,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B2,B2_minus_B0,mean_log_predictive_density,-0.0314947893278414,-0.0584238568176276,-0.0042543182835787,0.0138612639152107,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B3,B3_minus_B0,RMSE,0.1032525654300027,0.0371260626474636,0.166889647569319,0.0335160066953661,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B3,B3_minus_B0,MAE,-0.0034465459627042,-0.0499111571619621,0.0407649830964339,0.0230414955440347,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B3,B3_minus_B0,predictive_R2,0.2054263141999197,0.0793685129206506,0.3052373637869439,0.0585445534348605,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.1200309867494728,0.0605900501424386,0.1743569871878558,0.0306343871735899,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B3,B4,B4_minus_B3,RMSE,-0.0099873788349843,-0.018445157149415,-0.0013774216309421,0.0046113879336608,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B3,B4,B4_minus_B3,MAE,-0.0064181935759064,-0.0137845277476677,-1.2420708979472849e-05,0.0035827701957437,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B3,B4,B4_minus_B3,predictive_R2,-0.0188639532557112,-0.0344985497774665,-0.0025509011623072,0.008726863113971,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,change,,B3,B4,B4_minus_B3,mean_log_predictive_density,-0.0118698237634884,-0.0223231470106288,-0.0011617238826663,0.0056030116449952,587,1369,1369,2020-04-28,500.0,500.0,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,RMSE,0.8690412188158836,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,MAE,0.6743970335811723,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,predictive_R2,0.2318295070661877,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,mean_log_predictive_density,-1.2786031452049391,,,,587,1369,1369,2020-04-28,,,
