case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition,count_suppressed,public_release_note
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,mae,0.0007490988101451,-0.0021733950783142,0.0041039579947581,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,mean_log_predictive_density,-0.0044943294299293,-0.0115223497458898,0.0012256866888439,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,predictive_r2,-0.0053398967925936,-0.0139229892102182,0.0013781336595213,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,increment,C3-C2,rmse,0.0037891089090748,-0.0009747878886645,0.009532654020166,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,calibration_intercept,0.0044793324658237,-0.0585735961790386,0.0754963434455498,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,calibration_slope,0.975715400891482,0.8659821501371486,1.0981069419753389,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,mae,0.6129995363080251,0.5666067669853491,0.6583209332027544,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,mean_log_predictive_density,-1.2955489545727883,-1.3963930749066649,-1.2011358123413456,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,predictive_r2,0.3796121265984815,0.2971785499856799,0.4683717261377657,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C0,rmse,0.8823259452878767,0.7982330177033898,0.9623250488109732,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,calibration_intercept,0.0044280726946542,-0.0605118258983611,0.075721031727992,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,calibration_slope,0.975812817909432,0.8608348229307843,1.1040531497333133,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,mae,0.6384443385996466,0.5899223092801724,0.683650935930492,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,mean_log_predictive_density,-1.3201227308928527,-1.413608077136759,-1.2295906949756858,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,predictive_r2,0.3475258593859882,0.2677347956798284,0.4273201714392533,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C1,rmse,0.9048551281177248,0.8227336990896018,0.9821441880149976,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,calibration_intercept,0.0044793324658237,-0.0585735961790386,0.0754963434455498,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,calibration_slope,0.975715400891482,0.8659821501371486,1.0981069419753389,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,mae,0.6129995363080251,0.5666067669853491,0.6583209332027544,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,mean_log_predictive_density,-1.2955489545727883,-1.3963930749066649,-1.2011358123413456,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,predictive_r2,0.3796121265984815,0.2971785499856799,0.4683717261377657,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C2,rmse,0.8823259452878767,0.7982330177033898,0.9623250488109732,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,calibration_intercept,0.0072160305796739,-0.05748924597924,0.0791441382804915,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,calibration_slope,0.9663122409466968,0.8590523221005905,1.08776526360478,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,mae,0.6137486351181702,0.5659787671332593,0.660075021694217,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,mean_log_predictive_density,-1.3000432840027178,-1.4031757770831137,-1.2040945026406231,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,predictive_r2,0.3742722298058879,0.287088605432736,0.4655712772960557,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,grouped_cv,model,C3,rmse,0.8861150541969515,0.8010272969407358,0.967746064558802,,,500,500,1378556328,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,calibration_intercept,0.0248453377492415,-0.0235328968842293,0.0780226374019053,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,calibration_slope,0.0343389990620709,-0.0673298109010803,0.1598604181367638,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,mae,0.0130097515579812,-0.0212030644794004,0.0477595148226291,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,mean_log_predictive_density,0.0069097966479725,-0.0668676753750802,0.0917352804103975,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,predictive_r2,0.0015049855174857,-0.0911475344848978,0.1028663008808419,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C1-C0,rmse,-0.0009758003216352,-0.0646049705991036,0.0596396786041629,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,calibration_intercept,-0.0248453377492415,-0.0780226374019053,0.0235328968842293,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,calibration_slope,-0.0343389990620709,-0.1598604181367638,0.0673298109010803,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,mae,-0.0130097515579812,-0.0477595148226291,0.0212030644794003,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,mean_log_predictive_density,-0.0069097966479725,-0.0917352804103976,0.0668676753750802,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,predictive_r2,-0.0015049855174857,-0.1028663008808419,0.0911475344848978,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C2-C1,rmse,0.0009758003216352,-0.0596396786041629,0.0646049705991035,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,calibration_intercept,-0.0005273827580236,-0.0014043681648863,0.0004484250929929,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,calibration_slope,0.0010630519896737,-0.0007114284713683,0.0024807402021858,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,mae,-0.0002997913471906,-0.0009978132697496,0.0004261500076954,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,mean_log_predictive_density,0.0007083939497096,-0.0004289330912692,0.0019807960686421,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,predictive_r2,0.0008749706973603,-0.0005220521410929,0.0024622143160986,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,increment,C3-C2,rmse,-0.0005671918157926,-0.0015360705065362,0.0003497029974404,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,calibration_intercept,-0.1923722347471755,-0.3037238302503076,-0.0562818145227966,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,calibration_slope,0.7970668671171216,0.6061976235164576,0.9746231794681256,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,mae,0.6960207861501122,0.6036499222966627,0.7952021223307402,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,mean_log_predictive_density,-1.3909713475804006,-1.58312441718273,-1.2051148578741098,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,predictive_r2,0.2571239243314546,-0.0068931270499236,0.4632237353399975,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C0,rmse,0.9628416721368244,0.8017686304718475,1.104953221449332,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C1,calibration_intercept,-0.167526896997934,-0.2908389993553235,-0.0210331386489132,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C1,calibration_slope,0.8314058661791925,0.6249270315581449,1.075127552222011,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C1,mae,0.7090305377080934,0.6159202345915227,0.8112306024119845,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C1,mean_log_predictive_density,-1.384061550932428,-1.5599945847784835,-1.2351760532181697,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_UKHLS_health_acute__recency__same_response,recurrence_UKHLS_health_acute,UKHLS,recurrence,health,acute,same_domain,recency,same_response,secondary,,,,2021-10-05,,,,08c68d59e7ebbecf,ancova_level,standardized,secondary,temporal,model,C1,predictive_r2,0.2586289098489404,0.050387211195778,0.4445979768657996,,,500,500,2378062701,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
