case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M1-M0,mae,0.0008758216752519,-0.0013617938243229,0.0028598467538615,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M1-M0,mean_log_predictive_density,-0.0002314253716153,-0.0025878800058178,0.0021229314056679,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M1-M0,predictive_r2,-0.0005442731912979,-0.0055610616675872,0.0043268828834434,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M1-M0,rmse,0.0002540541735159,-0.0020580887868205,0.0026965788710777,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,calibration_intercept,0.0133842080769724,0.0058093336529572,0.0221010021862294,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,calibration_slope,-0.0401846655370575,-0.0693340158582934,-0.0151475720387759,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,mae,0.0009742075436418,-0.0053273128163597,0.0066304427061831,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,mean_log_predictive_density,-0.0051019255286135,-0.0129289313274605,0.0030902894366716,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,predictive_r2,-0.0087587067906905,-0.0226973090015975,0.0050862789546714,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,increment,M3-M2,rmse,0.0043911771878599,-0.0026504845990419,0.0110830235632703,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,calibration_intercept,0.0543456773844311,-0.0459414143419037,0.1384510297390871,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,calibration_slope,0.4547924359678343,-0.0409647907279086,0.9151815214430412,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,mae,0.6278889780205461,0.5682518522547552,0.6916822684960486,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,mean_log_predictive_density,-1.354949981178734,-1.4677400115151973,-1.2656892469883592,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,predictive_r2,-0.0032440527295867,-0.0391629872468471,0.0249860113007178,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M0,rmse,0.936709383296438,0.8417147042906452,1.0444607476438403,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,calibration_intercept,0.0563208593865701,-0.040588677956457,0.1417181253921044,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,calibration_slope,0.4483559934739568,-0.010901723101489,0.8832372245658315,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,mae,0.628764799695798,0.569523685268975,0.6919406742768172,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,mean_log_predictive_density,-1.3551814065503494,-1.4679056457779838,-1.2659060995715832,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,predictive_r2,-0.0037883259208846,-0.038130552561887,0.0232913040546442,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M1,rmse,0.936963437469954,0.8420368739895857,1.044572171326737,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,calibration_intercept,-0.0617160622985512,-0.1708955166784256,0.0281290384606984,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,calibration_slope,0.7972877589372094,0.5844739719032517,1.0297728872377503,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,mae,0.6387621483989908,0.5904980199284386,0.6933678656789976,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,mean_log_predictive_density,-1.2797187771927672,-1.3698069102523525,-1.2008241006640532,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,predictive_r2,0.1344901096755379,0.0332199473823968,0.2151361654044098,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M2,rmse,0.870036737634737,0.7984935252283726,0.9451298904136723,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,calibration_intercept,-0.0483318542215787,-0.1569072614453625,0.0420996630003563,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,calibration_slope,0.7571030934001518,0.5471897208472833,1.0018690614462802,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,mae,0.6397363559426327,0.5910831725789495,0.6949718457808404,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,mean_log_predictive_density,-1.2848207027213807,-1.379406693979838,-1.2051223982021937,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,predictive_r2,0.1257314028848474,0.0203005327817332,0.2141449704526895,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__mean,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,mean,secondary,1603,1603,0,2022-02-28,1123,480,0,dbd77e44336ab40d,change_score,standardized,secondary,temporal,model,M3,rmse,0.874427914822597,0.8029494311311912,0.952320238168034,480,480,500,500,1979828678,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,calibration_intercept,0.0233871518971167,-0.1040676109903035,0.1392020262868432,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,calibration_slope,-0.001906761863772,-0.0113096729626336,0.0079326757883666,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,mae,-0.0090958928588458,-0.0243452401229274,0.0090832448604567,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,mean_log_predictive_density,0.0011060489774115,-0.0035159427914954,0.0053595153670498,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,predictive_r2,0.0015301149788523,-0.0045991991842826,0.007122950040043,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M1-M0,rmse,-0.0059661197626059,-0.0272947238380862,0.0174981245752858,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,calibration_intercept,0.023387151897122,-0.1040676109902962,0.139202026286846,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,calibration_slope,-0.001906761863772,-0.0113096729626333,0.0079326757883666,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,mae,-0.0090958928588462,-0.0243452401229278,0.0090832448604558,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,mean_log_predictive_density,0.0011060489774115,-0.0035159427914954,0.0053595153670498,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,predictive_r2,0.0015301149788522,-0.0045991991842826,0.007122950040043,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,increment,M3-M2,rmse,-0.005966119762605,-0.0272947238380862,0.0174981245752858,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,calibration_intercept,0.298903960603246,-0.7545574859210821,1.2660651879379208,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,calibration_slope,0.9770613858395112,0.8941384387509783,1.0685742890332268,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,mae,3.708471285054028,3.5404506466990986,3.900486911808455,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,mean_log_predictive_density,-3.0652425672957717,-3.1314017757492647,-3.0126068337467897,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,predictive_r2,0.3365945218603398,0.2875720322957559,0.3849640513100391,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M0,rmse,5.170425828963988,4.898076413048105,5.489737260343192,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,calibration_intercept,0.3222911125003627,-0.7286637912714162,1.3032057641374644,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,calibration_slope,0.9751546239757392,0.8901327903566346,1.0634686544330756,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,mae,3.699375392195182,3.5312799529470587,3.893472029614598,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,mean_log_predictive_density,-3.06413651831836,-3.128433216728012,-3.0132679501616817,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,predictive_r2,0.3381246368391921,0.2870434999536563,0.3843034707092734,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M1,rmse,5.164459709201382,4.902746171917184,5.474832568664795,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,calibration_intercept,0.298903960603246,-0.7545574859210821,1.2660651879379208,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,calibration_slope,0.9770613858395112,0.8941384387509783,1.0685742890332268,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,mae,3.708471285054028,3.5404506466990986,3.900486911808455,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,mean_log_predictive_density,-3.0652425672957717,-3.1314017757492647,-3.0126068337467897,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,predictive_r2,0.3365945218603398,0.2875720322957559,0.3849640513100391,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_overlap_allowed__main__most_recent,multi_UKHLS_acute_overlap_allowed,UKHLS,multi_event,multiple,acute,overlap_allowed,main,most_recent,secondary,1603,1603,0,2022-02-28,1123,480,0,498f39a88e9bbe8e,ancova_level,raw,secondary,grouped_cv,model,M2,rmse,5.170425828963988,4.898076413048105,5.489737260343192,1603,1603,500,500,549769391,estimated,500_paired_person_resamples,augmented_minus_baseline
